"names","values"
"itemid","110"
"event","SSByZWFsbHkgc2hvdWxkIGNoZWNrIGluIG1vcmUgb2Z0ZW4sIGJ1dCBzY2hvb2wgaXMga2lja2luZyBteSBidXQgdGhpcyBzZW1lc3Rlci4gSSBnb3QgYSBCIG9uIGEgdGVzdCBsYXN0IHdlZWsgYW5kIGl0cyBiZWVuIGRyaXZpbmcgbWUgY3JhenksIGVzcGVjaWFsbHkgc2luY2UgaXQgd2FzIGFuIG9wZW4gYm9vayB0ZXN0LCBidXQgaXQgd2FzIGluIGxlZ2FsZXNlLCBzbyBJJ20gdHJ5aW5nIG5vdCB0byBiZWF0IG15c2VsZiB1cCB0b28gYmFkbHksIGFmdGVyIGFsbCBJIGhhdmUgbm8gIGludGVudGlvbiBvZiBiZWNvbWluZyBhIGxhd3llci4NCg0KSSd2ZSBiZWVuIHNpY2sgdGhlIGxhc3QgY291cGxlIG9mIGRheXMgd2hpY2ggaGFzIGJlZW4gYW5ub3lpbmcuIEkgaGF2ZSB0d28gdGFrZSBob21lIG1pZHRlcm1zIHRvIGZpbmlzaCB0aGlzIHdlZWtlbmQgYW5kIGFsbCBJJ3ZlIGRvbmUgZm9yIHRoZSBwYXN0IHR3byBkYXlzIGlzIHNsZWVwLiBPbiB0aGUgdXAgc2lkZSwgSSdtIGNvbmdlc3RlZCBidXQgZm9yIHRoZSBmaXJzdCB0aW1lIGluIGEgdmVyeSBsb25nIHRpbWUgSSBhbSBkZWZpbml0ZWx5IG5vdCB0aXJlZCEgOikNCg0KT24gYSBtb3JlIGRlcHJlc3Npbmcgbm90ZSwgSSBmb3VuZCB0aGF0IHNvbWVvbmUgaGFzIHJlbW92ZWQgbWUgZnJvbSB0aGVyZSBmcmllbmRzIGxpc3Qgb24gdGhpcyBqb3VybmFsLiBJIGd1ZXNzIGl0cyBqdXN0IHRoZSBmaW5hbCBuYWlsIGluIHRoZSBjb2ZmaW4uIEkgaGF2ZSBvZmZpY2lhbGx5IGJlZW4gd3JpdHRlbiBvZmYuIEkgZ3Vlc3MgdGhlIG5leHQgdGltZSBzb21lb25lIHNheXMgdG8gbWUgIllvdSd2ZSBkb25lIHNvIG11Y2ggZm9yIG1lIGJlZW4gc3VjaCBhIHdvbmRlcmZ1bCBmcmllbmQgSSBjb3VsZCBuZXZlciByZXBheSB5b3UuIiBJJ2xsIGtub3cgaXQgcmVhbGx5IG1lYW5zICJZb3UncmUgZG9pbmcgc3VjaCB3b25kZXJmdWwgdGhpbmdzIGZvciBtZSByaWdodCBub3cgYW5kIGFzIGxvbmcgYXMgeW91IGRvbid0IGRpc2FncmVlIHdpdGggbWUgSSBhbSBmb3JldmVyIGluIHlvdXIgZGVidCwgYnV0IEkgbmVlZCB0byBsb29rIG91dCBmb3IgbnVtYmVyIDEgYW5kIGlmIHlvdSBicmluZyBtZSBkb3duIHlvdSBhcmUgbm90IHdvcnRoIHRoZSBlZmZvcnQgYW55bW9yZS4iDQoNCkJlc2lkZXMgdGhhdCB0aGluZ3MgYXJlIGdvaW5nIHByZXR0eSBtdWNoIHRoZSBzYW1lLiBJJ20gc3RpbGwgd2FpdGluZyBvbiBteSB0YXggcmV0dXJucyB3aGljaCB3aWxsIGNvbWUgaW4gdmVyeSBoYW5keSBhbmQgSSB3b24ndCBrbm93IGFib3V0IFNtaXRoIGZvciBhIHdoaWxlIHlldCwgYW5kIEkndmUgbGVhcm5lZCB0aGF0IENvbnN0aXR1dGlvbmFsIGxhdyBpcyBub3QgbXkgY3VwIG9mIHRlYS4NCg0KVGhlcmUgd2lsbCBiZSBzb21lIGV4Y2l0aW5nIHRoaW5ncyBjb21pbmcgdXAgdGhvdWdoLiBJbiBNYXkgSSdtIGdvaW5nIHRvIGhhdmUgYSBncmFkdWF0aW9uIHBhcnR5IGF0IG15IGJyb3RoZXLigJlzIGhvdXNlIGFuZCBkdXJpbmcgdGhlIEZvdXJ0aCBvZiBKdWx5IHdlZWsgbXkgZmF0aGVy4oCZcyBlbnRpcmUgZmFtaWx5IGlzIGNvbWluZyBmb3IgYSByZXVuaW9uIHZpc2l0LiBJdCB3aWxsIGJlIG5pY2UgdG8gc2VlIG15IGNvdXNpbnMgYWdhaW4sIHNvbWUgb2YgdGhlbSBJIGhhdmVuJ3Qgc2VlbiBzaW5jZSBJIHdhcyAxMi4gVGhhdCBzaG91bGQgYmUgZnVuLg=="
"eventtime","2006-02-19 07:24:00"
"current_moodid","82"
"url","http://silverfangcat.livejournal.com/28348.html"
"userid","13908"
"itemid","109"
"event","U29tZSB0aGluZ3MgYXJlIGp1c3Qgc28gYW5ub3lpbmcsIHNvIGV2aWwsIHNvIHV0dGVybHkgYXNzaG9sZXkgKHNoaGggaXQgaXMgc28gYSB3b3JkKSB0aGF0IHRoZXkgY2FuIG9ubHkgY29tZSBmcm9tIHRoZSBkZWVlZWVwIHNvdXRoLiAoV2hvIHNheXMgeW91IGNhbid0IHVzZSB0d28gQWRhbSBTYW5kbGVyIG1vdmllIHJlZmVyZW5jZXMgYXQgdGhlIHNhbWUgdGltZSA6UCkNCg0KU28sIGhlcmUncyBteSBsaXN0IG9mIDMgdGhpbmdzIHRoYXQgYXJlIE9GIFRIRSBERVZJTCEhISFNV0hBQUFBQUFBIChldmlsIGxhdWdodGVyKQ0KDQozLiBNZW4gaW4gdGhlaXIgMjAncyB3aXRoIGV4cGVuc2l2ZSBjYXJzIHRoYXQgZmVlbCB0aGF0IG1vbmV5IGdpdmVzIHRoZW0gdGhlIGdvZCBnaXZlbiByaWdodCBub3QgdG8ga25vdyBob3cgdG8gZHJpdmUuIFlvdSBoZWFyIGEgbG90IG9mIGNyYXAgYWJvdXQgd29tZW4gZHJpdmVycyBhbmQgb2xkIHBlb3BsZSwgYnV0IG5vdGhpbmcgYW5kIEkgbWVhbiBub3RoaW5nIGlzIG1vcmUgYW5ub3lpbmcgdGhhbiBhIDIyIHllYXIgb2xkIGluIGEgTGV4dXMuIE15IG1vc3QgcmVjZW50IGV4YW1wbGUgb2YgdGhpcyBhYm9taW5hdGlvbiB3YXMgbGFzdCBUaHVyc2RheSBuaWdodCB3aGVuIEkgd2FzIGRyaXZpbmcgZG93biBSVCAyIHRvIGdldCB0byBteSBQc3ljaCBvZiBkZWF0aCBhbmQgZHlpbmcgY2xhc3MgaW4gR2FyZG5lci4gSSdtIGRyaXZpbmcgZG93biB0aGUgcm9hZCBtaW5kaW5nIG15IG93biBidXNpbmVzcywgc3RheWluZyBpbiBvbmUgbGFuZSBhdCBhIHRpbWUgd2hlbiBJIGFtIHN1ZGRlbmx5IGZvcmNlZCB0byBkcml2ZSBpbiB0aGUgYnJlYWsgZG93biBsYW5lIGFzIEkgd2F0Y2ggc29tZSBjaGlsZCBkcml2aW5nIGEgY2FyIHRoYXQgSSBkb24ndCB0aGluayB5b3UgY2FuIGxlZ2FsbHkgYWZmb3JkIHRpbGwgeW914oCZcmUgNTAgb3Igc28gc3dlcnZpbmcgaW4gYW5kIG91dCBvZiBteSBsYW5lIGFuZCBoaXMgb3duLiBJIHNsb3cgZG93biBhbmQgbGV0IHRoZSBndXkgcGFzcyBhbmQgd2F0Y2ggYXMgaGUgc3dpdGNoZXMgbGFuZXMgYW5kIHRoZW4gZG9lcyB0aGUgc2FtZSB0aGluZyB0byB0aGUgZ3V5IHRoYXQgd2FzIGluIGZyb250IG9mIGhpbSBpbiB0aGUgZmFzdCBsYW5lLiBDbGVhcmx5IHRoaXMgaXMgdGhlIHdvcmsgb2Ygc2F0YW4uDQoNCjIuIFRoYXQgb25lIHBlcnNvbiBpbiBldmVyeSBjb2xsZWdlIGNsYXNzIEkgaGF2ZSB0YWtlbiB3aG8gYmVsaWV2ZXMgdGhhdCB0aGV5IGFyZSBzb21laG93IG1vcmUgc3RyZXNzZWQsIHBvb3IsIG9waW5pb25hdGVkLCBvciBvcHByZXNzZWQgdGhlbiBhbnlvbmUgZWxzZSBpbiB0aGUgY2xhc3MuIEl0IGhhcyB0byBiZSBzb21lIHNvcnQgb2YgZXZpbCBjb25zcGlyYWN5IGJlY2F1c2UgYmUgdGhleSBtYWxlIG9yIGZlbWFsZSBpbiB0aGUgbGFzdCB0aHJlZSB5ZWFycyBJIGhhdmUgYmVlbiBpbiBjb2xsZWdlIHRoZXJlIGhhcyBiZWVuIGF0IGxlYXN0IG9uZSBpbiBldmVyeSBzaW5nbGUgY2xhc3MuIEFueW9uZSB3aG8gdXNlcyB0aGUgZm9sbG93aW5nIHBocmFzZXMgYXQgdGhlIHNsaWdodGVzdCBvcHBvcnR1bml0eSBpcyBvYnZpb3VzbHkgZXZpbC4gIllvdSB0aGluayB5b3UgaGFkIGl0IGJhZCIgdG8gdGhlIGdpcmwgd2hvIHdhcyB0YWxraW5nIGFib3V0IGxpdmluZyBpbiBhIHBhdHJpYXJjaGFsIHNvY2lldHkgaW4gQWZyaWNhIGFuZCB3aGF0IGhhcHBlbmVkIHRvIGhlciBtb3RoZXIgd2hlbiBoZXIgZmF0aGVyIGRpZWQsICJFdmVuIHdoZW4gSSB3YXMgcHJlZ25hbnQgSSB3YXMgdG9vIHNraW5ueSwgSSBqdXN0IGNhbid0IGdhaW4gd2VpZ2h0IG5vIG1hdHRlciB3aGF0IEkgZWF0IiB0byB0aGUgZW50aXJlIGNsYXNzIHdoaWxlIGRpc2N1c3NpbmcgbWV0YWJvbGlzbSwgIkknbSBhIHNpbmdsZSBtb3RoZXIgYW5kIGNhbid0IGFmZm9yZCB0aGUgZ2FzIG1vbmV5IHRvIGRyaXZlIHRvIEdhcmRuZXIgdG8gYnV5IHRoZSB0ZXh0IGJvb2siIHNhaWQgbm90IG9ubHkgb24gdGhlIHRoaXJkIGRheSBvZiBjbGFzcyBhZnRlciB0aGUgcmVzdCBvZiB1cyBiZWdnZWQsIGJvcnJvd2VkIG9yIHN0b2xlIHRvIGJlIHByZXBhcmVkIGFuZCAxMCBtaW5zIGJlZm9yZSBkcml2aW5nIHRvIE1jRG9uYWxkcyBvbiBicmVhayB0byBzcGVuZCBhIGdvb2QgOCBkb2xsYXJzIG9uIGZvb2Qgd2hlbiBpdCB3b3VsZCB0YWtlIG1heWJlIDMgZG9sbGFycyB0byBwYXkgZm9yIHRoZSBnYXMsIG9yICJ5b3UgZ3V5cyBtYWtlIG1lIHNpY2ssIGhvdyBjYW4geW91IHRhbGsgYWJvdXQgcGVkb3BoaWxlcyIgaW4gYW4gYWJub3JtYWwgcHN5Y2ggY2xhc3MuDQoNCjEuIEJyYXMuIFdoYXQga2luZCBvZiBzYWRpc3RpYyBtaW5kIGNhbWUgdXAgd2l0aCB0aGlzIHRvcnR1cm91cyBjb25jZXB0PyBJZiB5b3UgYXJlIG92ZXIgYSBDIGN1cCBhbmQgYXJlIHVuZGVyIHRoZSBjYXRlZ29yeSBvZiAiY2FuJ3QgbGVhdmUgaG9tZSB3aXRob3V0IG9uZSIgdGhleSBhcmUgdGhlIG1vc3QgY29uc3RyYWluaW5nLCBhbm5veWluZywgdW5jb21mb3J0YWJsZSBjb250cmFwdGlvbiBpbiBleGlzdGVuY2UuIEFuZCB0aGF0J3Mgbm90IGV2ZW4gdGFraW5nIGludG8gYWNjb3VudCB0aGF0IGlmIHlvdSBhcmUgbHVja3kgZW5vdWdoIHRvIGhhdmUgcGVya3kgYm9vYnMgeW91IGdldCB0byB3ZWFyIHNpbGt5LCBsYWN5LCBwcmV0dHkgYnJhcyB3aGlsZSB0aG9zZSBvZiB1cyB3aXRoIGxhcmdlciBhc3NldHMgaGF2ZSB0byB3ZWFyIHVnbHksIHdoaXRlLCBzdGFuZC11cCByb3V0aW5lIGdyYW5kbWEgYnJhcy4gU3VyZSwgSSBoYXZlIG5ldmVyIGhlYXJkIG9mIG9yIG1ldCBhIG1hbiB3aG8gcmVhbGx5IGdhdmUgYSBzaGl0IHdoYXQgYSBicmEgbG9va2VkIGxpa2UgYXMgbG9uZyBhcyBoZSB3YXMgdGhlIG9uZSB0aGVyZSB3aGVuIGl0IGNhbWUgb2ZmLCBidXQgaXQgZG9lc24ndCByZWFsbHkgY2hhbmdlIHRoZSBlbnZ5IG9mIHRob3NlIGN1dGUgbGl0dGxlIGxhY3kgYnJhcyB0aGF0IHdvdWxkIGV4cGxvZGUgaWYgc29tZSBvZiB1cyBwdXQgdGhlbSBvbi4gVGhlIG9ubHkgZ29vZCB0aGluZyBhYm91dCBhIGJyYSBpcyB0aGUgZmVlbGluZyBvZiBmcmVlZG9tIHdoZW4geW91IGNhbiBmaW5hbGx5IHRha2UgaXQgb2ZmLiBPYnZpb3VzbHkgdGhpcyBpcyBzb21lIHNvcnQgb2YgZXZpbCBwbG90Lg0KDQpJIGhhdmUgbW9yZSwgYnV0IG5vdCB0aGUgdGltZSB0byBwb3N0IHRoZW0uIEF0IHNvbWUgdGltZSBpbiB0aGUgZnV0dXJlIEkgd2lsbCB0cnkgdG8gZ2V0ICJPZiB0aGUgZGV2aWwgcGFydCAyIiBpbnRvIHByaW50Lg=="
"eventtime","2006-02-07 11:28:00"
"url","http://silverfangcat.livejournal.com/28139.html"
"userid","13908"
"itemid","108"
"event","Been having fun taking quizes on everyone's journals. I'm going to repeat some of them here to share the excitement. :)

<table width=350 align=center border=0 cellspacing=0 cellpadding=2><tr><td bgcolor=""#999999"" align=center><font face=""Georgia, Times New Roman, Times, serif"" style='color:black; font-size: 14pt;'><b>You Are Wind</b></font></td></tr><tr><td bgcolor=""#CCCCCC""><center><img src=""http://images.blogthings.com/whattypeofweatherareyouquiz/wind.jpg"" height=""100"" width=""100""></center><font color=""#000000"">
Strong and overpowering
A force to be reckoned with, no one dares cross you
You have the power to change everything around you

You are best known for: your wrath

Your dominant state: commanding</font></td></tr></table><div align=""center""><a href=""http://www.blogthings.com/whattypeofweatherareyouquiz/"">What Type of Weather Are You?</a></div>

This one was mean. :( It would be nice is people did not dare to cross me lol, but my wrath is kind of soft and avoidable. 

First time I took this I got 100% not 94% but I forgot to save the code and just repeated the thing quickly. I'm very happy with this one :)

<table border='0' cellpadding='5' cellspacing='0' width='600'><tr><td><img src='http://images.quizfarm.com/1131947344Moya.jpg'></td><td> You scored as <b>Moya (from Farscape)</b>. You are surrounded by muppets.  But that is okay because they are your friends and have shown many times that they can be trusted.  Now if only you could stop being bothered about wormholes.
<p>
Coming on December 1, 2005:<br>
Your Ultimate Sci-Fi Profile: which sci-fi crew would you best fit in? The Sequel<br><br><table border='0' width='300' cellspacing='0' cellpadding='0'><tr><td><p><font face='Arial' size='1'>Moya (from Farscape)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='94' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>94%</font></td></tr><tr><td><p><font face='Arial' size='1'>SG-1 (from Stargate)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='88' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>88%</font></td></tr><tr><td><p><font face='Arial' size='1'>Millennium Falcon (from Star Wars)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='69' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>69%</font></td></tr><tr><td><p><font face='Arial' size='1'>Nebuchadnezzar (from The Matrix)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='69' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>69%</font></td></tr><tr><td><p><font face='Arial' size='1'>Serenity (from Firefly)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='63' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>63%</font></td></tr><tr><td><p><font face='Arial' size='1'>Enterprise D (from Star Trek)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='50' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>50%</font></td></tr><tr><td><p><font face='Arial' size='1'>Bebop (from Cowboy Bebop)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='50' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>50%</font></td></tr><tr><td><p><font face='Arial' size='1'>Galactica (from Battlestar: Galactica)</font></p></td><td><table border='1' cellpadding='0' cellspacing='0' width='50' bgcolor='#dddddd'><tr><td></td></tr></table></td><td><font face='Arial' size='1'>50%</font></td></tr></td></tr></table><br><a href='http://quizfarm.com/test.php?q_id=102272'>Which sci-fi crew would you best fit in? v1.0</a><br><font face='Arial' size='1'>created with <a href='http://quizfarm.com'>QuizFarm.com</a></font></table>


On to updates and stuff.

The IRS thing isn't working out. A couple of weeks ago they called me and said that I wasn't showing a record for having paid taxes in 04, and I said that I have filed the same way since 95 when I got married so they gave me a number to call. I call the number and the lady says that yes I did file and she has no idea why the other office would not being showing the record and I ask her if she can email confirmation to the first woman. She said sorry but she was not allowed access to email. Which I was shocked about, who doesn't have email when you work with computers? So I call lady number one up and tell her and she's all shocked and says that the office may just not be cleared for email. She says she'll look again and call me back, which she does less than 15 mins later saying that she found me in the semstem.

A week later they call and offer me a spot in training, but it is when I am in class. So I ask if there are any other shifts, the paper said they had days and weekend shifts, and lady number 3 says no. So I think and could probably still rearrange my Monday and Wednesday classes which would make me available every night but Thursday and she says no, you have to work all 5 nights of the week there is no flexability. So, I'm on standby. I passed all the tests and if someone fails or drops out of training for a day or weekend shift they will call me.

I sent out an application to Smith and Fitchburg State, so hopefully I will have a clearer idea what kind of work I can look for soon. That will be helpful.

I gotta go study for a test in Mass and the Federal Justice System. I promise to talk more later. :)"
"eventtime","2006-02-06 10:16:00"
"url","http://silverfangcat.livejournal.com/27768.html"
"userid","13908"
"itemid","107"
"event","U21pdGggYWxzbyB3YW50cyBhIHJlc3VtZS4gTm9ybWFsbHkgSSB3b3VsZCBtYWtlIGEgcmVzdW1lIG9uZS1wYWdlIHNlZWluZyBhcyBpbiB0aGUgcmVhbCB3b3JsZCBlbXBsb3llcnMgZG8gbm90IGhhdmUgdGhlIHRpbWUgb3IgdGhlIHdpc2ggdG8ga25vdyBldmVyeXRoaW5nIEkgZXZlciBkaWQuIEhlbGwsIGV2ZW4gaGVyZSBJIGRpZCBub3QgbGlzdCAtZXZlcnl0aGluZy0gSSBldmVyIGRpZC4gQnV0IHdoYXQgdGhlIGhlbGwsIHNpbmNlIEkgYW0gc2hhcmluZyBhbmQgYWxsLiA6KQ0KDQpNRUxBTklFIEJBUkJFUg0KDQpTS0lMTFMNCu+BrglNZWRpY2FsIE9mZmljZSBDZXJ0aWZpY2F0ZQ0K74GuCUltcGxlbWVudGVkIGEgd2ViLWJhc2VkIHN0b3JhZ2Ugc3lzdGVtDQrvga4JQWJsZSB0byBNdWx0aS10YXNrDQrvga4JRmFtaWxpYXIgd2l0aCBFeGNlbCwgQWNjZXNzIGFuZCBQb3dlciBQb2ludA0K74GuCVdvcmsgd2VsbCB1bmRlciBwcmVzc3VyZQ0K74GuCUZhbWlsaWFyIHdpdGggV29yZCBhbmQgT2ZmaWNlIHNvZnR3YXJlDQrvga4JQWJsZSB0byBzZXQgdXAgYW5kIGltcGxlbWVudCBmaWxpbmcgc3lzdGVtcw0K74GuCURlYW7igJlzIExpc3QgLyBQcmVzaWRlbnTigJlzIExpc3QNCkVYUEVSSUVOQ0UNCgkyMDA0IOKAkyAyMDA2ICAgICBCdXJiYW5rIEhvc3BpdGFsICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgRml0Y2hidXJnLCBNQQ0KVW5pdCBTZWNyZXRhcnkNCu+BrglDcmVhdGUgYW5kIG1haW50YWluIHBhdGllbnQgY2hhcnRzLg0K74GuCUFuc3dlciBhbGwgaW5jb21pbmcgY2FsbHMgZnJvbSBwZXJzcGVjdGl2ZSBwYXRpZW50cywgZmFtaWx5IG1lbWJlcnMsIHN0YWZmLCBhbmQgZG9jdG9ycy4gTWFrZSBhbGwgb3V0Z29pbmcgY2FsbHMgZm9yIHN0YWZmLg0K74GuCUVudGVyIGxhYiBvcmRlcnMsIGRlbW9ncmFwaGljIGluZm9ybWF0aW9uIGNoYW5nZXMsIGFuZCBwcm9jZWR1cmUgb3JkZXJzIGludG8gdGhlIGNvbXB1dGVyLg0K74GuCVRyYW5zY3JpYmUgbWVkaWNhbCBvcmRlcnMuDQoNCjIwMDXigJMyMDA1ICAgICBNb250YWNodXNldHQgT3Bwb3J0dW5pdHkgQ291bmNpbAlGaXRjaGJ1cmcsIE1BDQpBZG1pbmlzdHJhdGl2ZSBBc3Npc3RhbnQNCu+BrglSZXNwb25zaWJsZSBmb3IgYWxsIGZyb250IGRlc2sgZHV0aWVzOiBtdWx0aS1saW5lIHBob25lcywgc2NoZWR1bGluZyB2b2x1bnRlZXIgYWN0aXZpdGllcywgZmlyc3QgY29udGFjdCB3aXRoIHBvdGVudGlhbCBjbGllbnRzLCBvcmdhbml6aW5nIGZpbGVzLCBmYXgtbWFjaGluZSwgbWFpbCwgb3JkZXJpbmcgc3VwcGxpZXMsIHB1cmNoYXNlIG9yZGVycywgYW5kIHJlZmVycmFscy4NCu+BrglSZXNlYXJjaGVkIGFuZCBhc3Npc3RlZCBpbiBhcHBseWluZyBmb3IgZ3JhbnRzLg0K74GuCUNyZWF0ZWQgZG9jdW1lbnRzOiBGbGllcnMsIGJyb2NodXJlcywgY2VydGlmaWNhdGVzLCBncmFudCBwcm9wb3NhbHMsIGFnZW5kYXMsIG1pbnV0ZXMsIGFuZCBsZXR0ZXJzLg0K74GuCUlucHV0IE1hc3MgSGVhbHRoIGFwcGxpY2F0aW9uIG9uLWxpbmUgZm9yIGNsaWVudHMuDQrvga4JTWVtYmVyIG9mIHRoZSBUZWNobm9sb2d5IENvbW1pdHRlZS4NCg0KMjAwMOKAkzIwMDMJVS1IYXVsIEluYy4JTGVvbWluc3RlciwgTUENCkluZGVwZW5kZW50IFN0b3JhZ2UgTG9jYXRpb24gTWFuYWdlcg0K74GuCVBlcmZvcm0gYWxsIGluLWhvdXNlIGFjY291bnRpbmcgYW5kIGludmVudG9yeSBmdW5jdGlvbnMgZm9yIGFwcHJveGltYXRlbHkgYSAkMjQwLDAwMCB5ZWFybHkgYnVkZ2V0Lg0K74GuCVRyYWluIG5ldyBwZXJzb25uZWwgaW4gYWxsIGFwcHJvcHJpYXRlIHRyYWZmaWMsIGFjY291bnRpbmcsIGN1c3RvbWVyIHNlcnZpY2UgYW5kIGNvbGxlY3Rpb24gdGFza3MgcGVydGFpbmluZyB0byBhIDI5NCBTdG9yYWdlIFJvb20gZmFjaWxpdHkuDQrvga4JTWFpbnRhaW4gYWNjdXJhdGUgc2NoZWR1bGluZywgbWFpbnRlbmFuY2UsIGFuZCBiaWxsaW5nIHJlY29yZHMuDQoNCjE5OTgg4oCTIDIwMDAgICAgICAgQ2hpbGQgQ2FyZSBSZXNvdXJjZXMgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgIEx1bmVuYnVyZywgTUENCk5hbm55DQrvga4JQ2FyZWQgZm9yIGZpdmUgY2hpbGRyZW4gYWdlcyAyIOKAkyAxMi4NCjE5OTbigJMyMDAxCVRoZSBNYWdpYyBHdWlsZAlGaXRjaGJ1cmcsIE1BDQpNYW5hZ2VyDQrvga4JV29ya2VkIHdpdGggZGlzdHJpYnV0b3JzIHRvIG9yZGVyIGFuZCB0cmFjayBvcmRlcnMgb2Ygc3VwcGxpZXMuDQrvga4JQ3VzdG9tZXIgc3ZjLg0K74GuCU9yZ2FuaXplZCBhbmQgc3VwZXJ2aXNlZCBzcGVjaWFsIGFuZCBwcm9tb3Rpb25hbCBldmVudHMgb24gbG9jYXRpb24uDQoxOTk14oCTMTk5NglQb2x5IEZsb3csIEluYy4JU3RlcmxpbmcsIE1BDQpTYWxlcyBSZXByZXNlbnRhdGl2ZQ0K74GuCVBlcmZvcm1lZCBCdXNpbmVzcyBUbyBCdXNpbmVzcyB0ZWxlbWFya2V0aW5nIHNhbGVzIGFuZCBzdXJ2ZXlzLg0K74GuCURhdGEgZW50cnkuDQrvga4JRmlsaW5nIGFuZCByZWNvcmRrZWVwaW5nLg0KMTk5NCDigJMgMTk5NSAgICAgICAgQW1lcmljYW4gRXhwcmVzcyBGaW5hbmNpYWwgQWR2aXNvcnMgICAgICAgTHVuZW5idXJnLCBNQQ0KVGVsZW1hcmtldGVyDQrvga4JUGVyZm9ybWVkIHRlbGVtYXJrZXRpbmcgc3VydmV5cy4NCjE5OTIg4oCTIDE5OTMgCUJpcmNod29vZCBDYXJlIENlbnRlciAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICBGaXRjaGJ1cmcsIE1BDQpMYXVuZHJ5IEFpZGUNCjE5OTAg4oCTIDE5OTIgCVZpY3RvcnkgTWFya2V0ICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgIFRvd25zZW5kLCBNQQ0KQ2FzaGllciAvYmFrZXJ5IGFzc2lzdGFudA0KDQoNCkVEVUNBVElPTg0KMjAwNCDigJMgQ3VycmVudCAgICAgTXQuIFdhY2h1c2V0dCBDb21tdW5pdHkgQ29sbGVnZSAgICAgICAgICAgICAgR2FyZGVuZXIsIE1BDQpIdW1hbiBTZXJ2aWNlcyBNYWpvcg0KMjAwMyDigJMgMjAwNCAgICAgICAgICBNdC4gV2FjaHVzZXR0IENvbW11bml0eSBDb2xsZWdlICAgICAgICAgICAgIEdhcmRlbmVyLCBNQQ0KTWVkaWNhbCBPZmZpY2UgQ2VydGlmaWNhdGUNCjE5ODcg4oCTIDE5OTEgICAgICAgTm9ydGggTWlkZGxlc2V4IFJlZy4gSGlnaCBTY2hvb2wgICAgICAgICAgICBUb3duc2VuZCwgTUENCkNvbGxlZ2UgUHJlcC4="
"eventtime","2006-01-20 12:52:00"
"url","http://silverfangcat.livejournal.com/27467.html"
"userid","13908"
"itemid","106"
